,Probability,Predictions,Ground Truths
1922,0.622782,1,1.0
1923,0.008911126,0,0.0
1924,0.9129317,1,1.0
1925,0.8679627,1,1.0
1926,0.56994337,1,1.0
1927,0.6463617,1,1.0
1928,0.5760185,1,1.0
1929,0.8047434,1,1.0
1930,0.010375938,0,0.0
1931,0.5589943,1,1.0
1932,0.50843835,1,1.0
1933,0.57168,1,0.0
1934,0.0102415085,0,0.0
1935,0.007164386,0,0.0
1936,0.81213695,1,1.0
1937,0.52698827,1,0.0
1938,0.0050248345,0,0.0
1939,0.014553294,0,0.0
1940,0.63123995,1,1.0
1941,0.8282898,1,1.0
1942,0.0140704205,0,0.0
1943,0.57392037,1,0.0
1944,0.5619469,1,0.0
1945,0.5385936,1,1.0
1946,0.48799893,0,1.0
1947,0.583721,1,1.0
1948,0.6391509,1,1.0
1949,0.50196487,1,1.0
1950,0.984559,1,1.0
1951,0.0029499806,0,0.0
1952,0.67607224,1,0.0
1953,0.6078195,1,0.0
1954,0.79699564,1,1.0
1955,0.5708981,1,0.0
1956,0.025985675,0,0.0
1957,0.5718203,1,0.0
1958,2.6929081e-05,0,0.0
1959,0.8177969,1,1.0
1960,0.2145315,0,0.0
1961,0.47420245,0,1.0
1962,0.7395073,1,1.0
1963,0.5500436,1,1.0
1964,0.5869694,1,0.0
1965,0.017769068,0,0.0
1966,0.5089068,1,0.0
1967,0.5454066,1,1.0
1968,0.5315429,1,0.0
1969,0.43170187,0,0.0
1970,0.004875297,0,1.0
1971,0.22208714,0,0.0
1972,5.0963015e-05,0,0.0
1973,0.09260136,0,0.0
1974,0.014545992,0,0.0
1975,0.09367572,0,0.0
1976,0.5437139,1,1.0
1977,0.5670406,1,1.0
1978,0.9493064,1,1.0
1979,0.0034366208,0,0.0
1980,0.5344154,1,0.0
1981,0.43726403,0,0.0
1982,0.6149035,1,1.0
1983,0.01309304,0,0.0
1984,0.547485,1,1.0
1985,0.5240312,1,0.0
1986,0.6426487,1,1.0
1987,0.51361406,1,0.0
1988,0.57494116,1,1.0
1989,0.10448333,0,0.0
1990,0.44748026,0,0.0
1991,0.54768014,1,0.0
1992,0.035706576,0,0.0
1993,0.54704255,1,0.0
1994,0.4907722,0,1.0
1995,0.8633159,1,1.0
1996,0.0074080164,0,0.0
1997,0.8576842,1,1.0
1998,0.9839574,1,1.0
1999,0.6640929,1,1.0
2000,0.58659804,1,1.0
2001,0.0059698117,0,0.0
2002,0.32784483,0,0.0
2003,0.007572875,0,0.0
2004,0.5658464,1,0.0
2005,0.6087085,1,1.0
2006,0.94398046,1,1.0
2007,0.8647519,1,0.0
2008,0.50850844,1,1.0
2009,0.017557502,0,0.0
2010,0.627589,1,1.0
2011,0.057105843,0,0.0
2012,0.5319489,1,1.0
2013,0.0131664965,0,0.0
2014,0.88124305,1,1.0
2015,0.5850106,1,0.0
2016,0.51512235,1,0.0
2017,0.9776144,1,1.0
2018,0.5602778,1,0.0
2019,0.4931121,0,0.0
2020,0.031729106,0,0.0
2021,0.5766872,1,1.0
2022,0.01232956,0,0.0
2023,0.20843047,0,0.0
2024,0.0007214339,0,0.0
2025,0.53020924,1,1.0
2026,9.062074e-06,0,0.0
2027,0.5218272,1,1.0
2028,0.5870918,1,0.0
2029,0.54062605,1,1.0
2030,0.56558377,1,0.0
2031,0.04123049,0,0.0
2032,0.5329619,1,1.0
2033,0.9359028,1,1.0
2034,0.8164276,1,1.0
2035,0.59911585,1,0.0
2036,0.27749357,0,0.0
2037,0.59366405,1,0.0
2038,0.8794353,1,1.0
2039,0.933218,1,1.0
2040,0.53696537,1,1.0
2041,0.5372029,1,0.0
2042,0.6440657,1,0.0
2043,0.9553591,1,1.0
2044,0.012659536,0,0.0
2045,0.5480519,1,0.0
2046,0.46341324,0,0.0
2047,0.8930671,1,1.0
2048,0.98505026,1,1.0
2049,0.028172629,0,0.0
2050,0.0027474614,0,0.0
2051,0.57259023,1,0.0
2052,0.966556,1,1.0
2053,0.4132352,0,1.0
2054,0.6117228,1,0.0
2055,0.5557388,1,0.0
2056,0.56578904,1,1.0
2057,0.5258673,1,0.0
2058,0.5183226,1,0.0
2059,0.052132443,0,0.0
2060,0.037824992,0,0.0
2061,0.013207389,0,0.0
2062,0.4751788,0,1.0
2063,0.8230225,1,1.0
2064,0.55538785,1,1.0
2065,0.61666363,1,1.0
2066,7.790623e-06,0,0.0
2067,0.59936684,1,1.0
2068,0.39902616,0,1.0
2069,0.41663122,0,0.0
2070,0.6877614,1,1.0
2071,0.5166561,1,1.0
2072,1.3793472e-05,0,0.0
2073,0.56452435,1,1.0
2074,0.030173646,0,0.0
2075,0.56265527,1,0.0
2076,0.47665054,0,1.0
2077,0.5595839,1,1.0
2078,0.0010207278,0,0.0
2079,0.58157915,1,0.0
2080,0.5434876,1,0.0
2081,0.6155239,1,0.0
2082,0.57740647,1,1.0
2083,0.92339116,1,1.0
2084,0.5596112,1,0.0
2085,0.54941636,1,0.0
2086,0.58962893,1,0.0
2087,0.44500524,0,0.0
2088,0.576096,1,0.0
2089,0.59642583,1,1.0
2090,0.4677405,0,1.0
2091,0.08176537,0,0.0
2092,0.008112966,0,0.0
2093,0.57049775,1,0.0
2094,0.51644903,1,1.0
2095,0.56377584,1,1.0
2096,0.5151636,1,0.0
2097,0.7420877,1,1.0
2098,0.5304489,1,1.0
2099,0.5049088,1,1.0
2100,0.6556314,1,0.0
2101,0.64246416,1,1.0
2102,0.0017797982,0,0.0
2103,0.49967214,0,0.0
2104,0.8471674,1,1.0
2105,0.6543986,1,1.0
2106,0.6028689,1,1.0
2107,0.23808941,0,0.0
2108,0.0027751008,0,0.0
2109,0.0048338305,0,0.0
2110,0.27037635,0,1.0
2111,0.7837085,1,0.0
2112,0.09244276,0,0.0
2113,0.4840001,0,1.0
2114,0.6023738,1,1.0
2115,0.609293,1,1.0
2116,0.5183149,1,1.0
2117,0.039527863,0,0.0
2118,0.8591548,1,1.0
2119,0.57569385,1,1.0
2120,0.39801344,0,0.0
2121,0.99021673,1,1.0
2122,0.58318305,1,0.0
2123,0.4831852,0,1.0
2124,0.56237644,1,1.0
2125,0.55851835,1,0.0
2126,0.5655171,1,1.0
2127,0.47438753,0,1.0
2128,0.5173923,1,1.0
2129,0.5262742,1,1.0
2130,0.58527416,1,1.0
2131,0.6472042,1,1.0
2132,0.5428275,1,1.0
2133,0.5514678,1,1.0
2134,0.59714144,1,0.0
2135,0.5162202,1,1.0
2136,0.57445496,1,0.0
2137,0.49127564,0,1.0
2138,0.37099186,0,1.0
2139,0.5511665,1,1.0
2140,0.33192998,0,0.0
2141,0.5274424,1,1.0
2142,0.5028838,1,1.0
2143,0.5496705,1,0.0
2144,0.0030575553,0,0.0
2145,0.0150288595,0,0.0
2146,0.6389845,1,1.0
2147,0.3067211,0,0.0
2148,0.58275366,1,0.0
2149,0.008637691,0,0.0
2150,0.9717145,1,1.0
2151,0.4947316,0,1.0
2152,0.03441625,0,0.0
2153,0.86792207,1,1.0
2154,0.90876794,1,1.0
2155,0.54776174,1,1.0
2156,0.06338246,0,1.0
2157,0.5539663,1,1.0
2158,0.76883644,1,0.0
2159,0.009251844,0,0.0
2160,0.6915582,1,1.0
2161,0.49429107,0,0.0
2162,0.9645667,1,1.0
2163,0.52252,1,1.0
2164,0.27101368,0,0.0
2165,0.011963984,0,0.0
2166,0.17586198,0,0.0
2167,0.5515947,1,1.0
2168,0.93908983,1,1.0
2169,0.5714675,1,1.0
2170,0.6025274,1,1.0
2171,0.06907511,0,0.0
2172,0.0140457405,0,0.0
2173,0.6216645,1,1.0
2174,0.03363181,0,0.0
2175,0.029988816,0,0.0
2176,0.92351633,1,1.0
2177,0.5703128,1,0.0
2178,0.76010275,1,1.0
2179,0.5497073,1,0.0
2180,0.563201,1,1.0
2181,0.57556033,1,1.0
2182,0.013934938,0,0.0
2183,0.53086615,1,1.0
2184,0.44885316,0,1.0
2185,0.03659528,0,0.0
2186,0.5383708,1,1.0
2187,0.5563591,1,1.0
2188,0.581807,1,0.0
2189,0.5957056,1,0.0
2190,0.011718014,0,0.0
2191,0.54797983,1,1.0
2192,0.6109856,1,1.0
2193,0.3696964,0,0.0
2194,0.5721715,1,1.0
2195,0.8812499,1,1.0
2196,0.6694781,1,0.0
2197,0.55049264,1,1.0
2198,0.024826279,0,0.0
2199,0.8180779,1,1.0
2200,0.008991273,0,0.0
2201,0.61493266,1,0.0
2202,0.5908102,1,1.0
2203,0.63043773,1,1.0
2204,0.6207241,1,1.0
2205,0.5240722,1,0.0
2206,0.5223572,1,0.0
2207,0.026988689,0,0.0
2208,0.6047762,1,1.0
2209,0.5564208,1,0.0
2210,0.5692469,1,1.0
2211,0.02302307,0,0.0
2212,0.50435823,1,1.0
2213,0.58200085,1,1.0
2214,0.642508,1,0.0
2215,0.067239,0,0.0
2216,0.027261911,0,0.0
2217,0.49591485,0,1.0
2218,0.54902226,1,1.0
2219,0.5608029,1,1.0
2220,0.5220296,1,1.0
2221,0.61174184,1,0.0
2222,0.03487112,0,0.0
2223,0.7002888,1,1.0
2224,0.5947144,1,1.0
2225,0.5586952,1,1.0
2226,0.57634294,1,0.0
2227,0.15850173,0,0.0
2228,0.5633206,1,1.0
2229,0.8212553,1,1.0
2230,0.023838723,0,0.0
2231,0.5291995,1,1.0
2232,0.18672164,0,0.0
2233,0.0019848873,0,0.0
2234,0.0062147365,0,0.0
2235,0.5635074,1,1.0
2236,0.5831082,1,1.0
2237,0.0012455021,0,0.0
2238,0.576179,1,1.0
2239,0.60455054,1,0.0
2240,0.5804115,1,0.0
2241,0.0036335415,0,0.0
2242,0.8799042,1,1.0
2243,0.33812892,0,1.0
2244,0.08976625,0,0.0
2245,0.645655,1,1.0
2246,0.4792661,0,0.0
2247,0.0026960005,0,0.0
2248,0.84747934,1,1.0
2249,0.0019163024,0,0.0
2250,0.8657738,1,1.0
2251,0.4942963,0,1.0
2252,0.6054356,1,1.0
2253,0.59654117,1,1.0
2254,0.6572986,1,1.0
2255,0.026261093,0,0.0
2256,0.52720255,1,1.0
2257,0.0009963447,0,0.0
2258,0.54331243,1,0.0
2259,0.51837695,1,1.0
2260,0.5809402,1,1.0
2261,0.08492233,0,0.0
2262,0.5734638,1,0.0
2263,0.018204717,0,0.0
2264,0.5740756,1,0.0
2265,0.25564992,0,1.0
2266,0.611686,1,1.0
2267,0.6253511,1,0.0
2268,0.70535463,1,1.0
2269,0.5255258,1,0.0
2270,0.5095604,1,1.0
2271,0.05148118,0,0.0
2272,0.0019491953,0,0.0
2273,0.54802626,1,1.0
2274,0.015250016,0,0.0
2275,0.7315602,1,1.0
2276,0.796593,1,1.0
2277,0.8217555,1,1.0
2278,0.46037394,0,1.0
2279,0.010264101,0,0.0
2280,0.050530124,0,0.0
2281,0.79382044,1,1.0
2282,0.0017398784,0,0.0
2283,0.5420551,1,1.0
2284,0.017120145,0,0.0
2285,0.11827727,0,0.0
2286,0.90031534,1,1.0
2287,0.5756084,1,0.0
2288,0.62938374,1,1.0
2289,0.6475737,1,0.0
2290,0.16311213,0,0.0
2291,0.98032963,1,1.0
2292,0.54315674,1,1.0
2293,0.58188564,1,0.0
2294,0.56044906,1,0.0
2295,0.051672902,0,0.0
2296,0.36818713,0,0.0
2297,0.57616377,1,1.0
2298,0.4077036,0,1.0
2299,0.56191534,1,1.0
2300,0.72202575,1,1.0
2301,0.009184867,0,0.0
2302,0.53136915,1,1.0
2303,0.6134211,1,0.0
2304,0.5502544,1,1.0
2305,0.51399064,1,0.0
2306,0.035925895,0,0.0
2307,0.56503797,1,0.0
2308,0.8552721,1,1.0
2309,0.5781305,1,0.0
2310,0.017180711,0,0.0
2311,0.007237322,0,0.0
2312,0.9070388,1,1.0
2313,0.09113861,0,0.0
2314,0.48854825,0,0.0
2315,0.0032641059,0,0.0
2316,0.0046271654,0,0.0
2317,0.06858394,0,0.0
2318,0.031869527,0,0.0
2319,0.5259337,1,1.0
2320,0.4997679,0,0.0
2321,0.7911372,1,1.0
2322,0.9489541,1,0.0
2323,0.87296975,1,1.0
2324,0.039839443,0,0.0
2325,0.04048269,0,0.0
2326,0.0056903,0,0.0
2327,0.5559433,1,1.0
2328,0.48252308,0,0.0
2329,0.49189654,0,1.0
2330,0.579897,1,0.0
2331,0.75210434,1,1.0
2332,0.60642594,1,1.0
2333,0.42113736,0,0.0
2334,0.0013154104,0,0.0
2335,0.18762082,0,0.0
2336,0.32020906,0,1.0
2337,0.0045569185,0,0.0
2338,0.61702186,1,1.0
2339,0.8963417,1,1.0
2340,0.50979304,1,0.0
2341,0.9170011,1,0.0
2342,0.008224051,0,0.0
2343,0.58339316,1,0.0
2344,0.0066363076,0,0.0
2345,0.0048306384,0,0.0
2346,0.6103601,1,1.0
2347,0.5421366,1,0.0
2348,0.567001,1,0.0
2349,0.5707809,1,1.0
2350,0.5562668,1,1.0
2351,0.56569326,1,1.0
2352,0.55917764,1,0.0
2353,0.020142462,0,0.0
2354,0.4992995,0,0.0
2355,0.11207745,0,0.0
2356,0.9028368,1,1.0
2357,0.5122429,1,1.0
2358,0.56046176,1,1.0
2359,0.58724666,1,1.0
2360,0.026250029,0,0.0
2361,0.8830287,1,1.0
2362,0.05053525,0,0.0
2363,0.58508134,1,1.0
2364,0.55322933,1,0.0
2365,0.006278301,0,0.0
2366,0.57915306,1,0.0
2367,0.51236784,1,1.0
2368,0.8167331,1,1.0
2369,0.56068236,1,1.0
2370,0.5456034,1,1.0
2371,0.22588544,0,1.0
2372,0.90900904,1,1.0
2373,0.64318335,1,0.0
2374,0.5939412,1,0.0
2375,0.48755682,0,1.0
2376,0.0049601407,0,0.0
2377,0.045331806,0,0.0
2378,0.5968924,1,0.0
2379,0.9714428,1,1.0
2380,0.60924774,1,1.0
2381,0.79604524,1,1.0
2382,0.5932267,1,1.0
2383,0.58659214,1,1.0
2384,0.786155,1,0.0
2385,0.5475884,1,1.0
2386,0.47323868,0,1.0
2387,0.005830746,0,0.0
2388,0.0153068565,0,1.0
2389,0.46782064,0,1.0
2390,0.56599635,1,1.0
2391,0.567994,1,1.0
2392,0.50559497,1,1.0
2393,0.478461,0,1.0
2394,0.0074157794,0,0.0
2395,0.5626183,1,1.0
2396,0.52757,1,1.0
2397,0.55429775,1,1.0
2398,0.036671788,0,0.0
2399,0.004342093,0,0.0
2400,0.6117556,1,1.0
2401,0.03016896,0,0.0
2402,0.6621443,1,0.0
2403,0.895386,1,0.0
2404,5.920301e-05,0,0.0
2405,0.8446894,1,1.0
2406,0.5933057,1,1.0
2407,0.58305335,1,0.0
2408,0.04452647,0,0.0
2409,0.0052795727,0,1.0
2410,0.009118878,0,0.0
2411,0.26628822,0,1.0
2412,0.58868885,1,0.0
2413,0.8079553,1,1.0
2414,0.029897595,0,0.0
2415,0.5762137,1,0.0
2416,0.8663689,1,1.0
2417,0.55375046,1,0.0
2418,0.47853,0,1.0
2419,0.6237977,1,1.0
2420,0.8449765,1,1.0
2421,0.83703256,1,1.0
2422,0.591778,1,1.0
2423,0.5686653,1,0.0
2424,0.73608655,1,1.0
2425,0.95884687,1,1.0
2426,0.73217463,1,1.0
2427,0.55603224,1,0.0
2428,0.6195805,1,1.0
2429,0.49289763,0,1.0
2430,0.25518143,0,1.0
2431,0.83151,1,1.0
2432,0.5873223,1,1.0
2433,0.56929433,1,1.0
2434,0.60915095,1,0.0
2435,0.5898853,1,0.0
2436,0.55140096,1,1.0
2437,0.35653993,0,1.0
2438,0.020334326,0,0.0
2439,0.013023885,0,0.0
2440,0.87330973,1,0.0
2441,0.9823966,1,1.0
2442,0.0017749005,0,0.0
2443,0.5633327,1,0.0
2444,0.000728564,0,0.0
2445,0.8285368,1,1.0
2446,0.86324,1,1.0
2447,0.6053048,1,1.0
2448,0.007600792,0,0.0
2449,0.568567,1,0.0
2450,0.07726295,0,0.0
2451,0.64458334,1,0.0
2452,5.47404e-05,0,0.0
2453,0.5755456,1,1.0
2454,0.41562995,0,1.0
2455,0.72420245,1,0.0
2456,0.5557907,1,0.0
2457,0.60228354,1,0.0
2458,0.5760979,1,1.0
2459,0.023965443,0,0.0
2460,0.8237293,1,1.0
2461,0.5821913,1,1.0
2462,0.8550811,1,1.0
2463,0.59793437,1,0.0
2464,0.59416693,1,1.0
2465,0.61432314,1,0.0
2466,0.8946942,1,1.0
2467,0.78909415,1,1.0
2468,0.5179767,1,0.0
2469,0.52212495,1,0.0
2470,0.5450263,1,1.0
2471,0.5586931,1,1.0
2472,0.6256445,1,0.0
2473,0.066925295,0,0.0
2474,0.52224517,1,1.0
2475,0.9543415,1,1.0
2476,0.8428875,1,1.0
2477,0.5319761,1,1.0
2478,0.037208088,0,0.0
2479,0.88607174,1,1.0
2480,0.5655484,1,1.0
2481,0.5014783,1,0.0
2482,0.5991975,1,1.0
2483,0.551293,1,1.0
2484,0.61186296,1,0.0
2485,0.016256524,0,0.0
2486,0.46293986,0,1.0
2487,0.48804697,0,0.0
2488,0.007585037,0,0.0
2489,0.8611891,1,1.0
2490,0.61063784,1,0.0
2491,0.5860184,1,1.0
2492,0.026954532,0,0.0
2493,0.58711374,1,1.0
2494,0.5847393,1,1.0
2495,0.4897123,0,0.0
2496,0.57047445,1,0.0
2497,0.63264,1,1.0
2498,0.50721204,1,0.0
2499,0.5725127,1,1.0
2500,0.53286326,1,0.0
2501,0.42755938,0,0.0
2502,0.008316553,0,0.0
2503,0.6008235,1,0.0
2504,0.71046853,1,1.0
2505,0.018183328,0,0.0
2506,0.6001247,1,0.0
2507,0.11140867,0,0.0
2508,0.96695864,1,1.0
2509,0.5874833,1,1.0
2510,0.002964504,0,0.0
2511,0.56129056,1,1.0
2512,0.5047624,1,1.0
2513,0.5567747,1,1.0
2514,0.59839743,1,1.0
2515,0.5732962,1,0.0
2516,0.56746674,1,1.0
2517,0.22679847,0,1.0
2518,0.5212423,1,0.0
2519,0.5898907,1,1.0
2520,5.4712375e-05,0,0.0
2521,0.80942446,1,1.0
2522,0.5979672,1,1.0
2523,0.5801536,1,0.0
2524,0.022092192,0,0.0
2525,0.46705922,0,1.0
2526,0.59638005,1,0.0
2527,0.553227,1,1.0
2528,0.562771,1,0.0
2529,0.5363854,1,1.0
2530,0.25278017,0,0.0
2531,0.08645543,0,0.0
2532,0.08920957,0,0.0
2533,0.5610418,1,0.0
2534,0.94774514,1,1.0
2535,0.58126986,1,0.0
2536,0.5308413,1,1.0
2537,0.61039686,1,1.0
2538,0.0039941235,0,0.0
2539,0.52776945,1,0.0
2540,0.8008199,1,1.0
2541,0.64303553,1,0.0
2542,0.5252416,1,0.0
2543,0.5818634,1,1.0
2544,0.5341359,1,1.0
2545,0.39902392,0,0.0
2546,0.50203097,1,0.0
2547,0.54938436,1,1.0
2548,0.5218681,1,1.0
2549,0.01899856,0,1.0
2550,0.58796525,1,1.0
2551,0.8555819,1,0.0
2552,0.008283991,0,0.0
2553,0.5945595,1,1.0
2554,0.5437416,1,1.0
2555,0.0137620075,0,0.0
2556,0.5237164,1,1.0
2557,0.5194883,1,1.0
2558,0.6049095,1,0.0
2559,0.54736847,1,0.0
2560,0.5636751,1,0.0
2561,0.8449787,1,1.0
2562,0.85826933,1,1.0
2563,0.5936914,1,1.0
2564,0.2299265,0,1.0
2565,0.06201779,0,0.0
2566,0.012707425,0,0.0
2567,0.586847,1,0.0
2568,0.54025054,1,0.0
2569,0.5940536,1,0.0
2570,0.59706795,1,1.0
2571,0.7839114,1,1.0
2572,0.5667558,1,0.0
2573,0.062351596,0,0.0
2574,0.8891037,1,1.0
2575,0.006285308,0,0.0
2576,0.6208008,1,1.0
2577,0.8424532,1,1.0
2578,0.010918119,0,0.0
2579,0.5781011,1,0.0
2580,0.5920586,1,1.0
2581,0.48069045,0,1.0
2582,0.5313853,1,0.0
2583,0.9736823,1,1.0
2584,0.536014,1,0.0
2585,0.7538266,1,1.0
2586,0.871254,1,1.0
2587,0.653121,1,1.0
2588,0.5619039,1,1.0
2589,0.8928357,1,1.0
2590,0.5835561,1,1.0
2591,0.5915518,1,1.0
2592,0.5177614,1,0.0
2593,0.98859406,1,1.0
2594,0.53596425,1,1.0
2595,0.59550977,1,0.0
2596,0.08892817,0,0.0
2597,0.025237223,0,0.0
2598,0.90626687,1,1.0
2599,0.55669856,1,0.0
2600,0.5881042,1,1.0
2601,0.53799343,1,1.0
2602,0.053486954,0,0.0
2603,0.5061728,1,0.0
2604,0.87350404,1,1.0
2605,0.55719227,1,1.0
2606,0.8299967,1,1.0
2607,0.57648236,1,1.0
2608,0.8339102,1,1.0
2609,0.85609823,1,1.0
2610,0.5933871,1,1.0
2611,0.9503711,1,1.0
2612,0.20980126,0,1.0
2613,0.61219114,1,1.0
2614,0.9706141,1,1.0
2615,0.5866604,1,0.0
2616,0.556184,1,1.0
2617,0.5092607,1,1.0
2618,0.02174214,0,0.0
2619,0.58626384,1,1.0
2620,0.8739091,1,1.0
2621,0.59476423,1,1.0
2622,0.9865095,1,1.0
2623,0.5549897,1,1.0
2624,0.6145584,1,0.0
2625,0.5121909,1,1.0
2626,0.4648958,0,1.0
2627,0.59238887,1,1.0
2628,0.5746544,1,0.0
2629,0.10829712,0,0.0
2630,0.0025755148,0,0.0
2631,0.01856222,0,0.0
2632,0.58617556,1,1.0
2633,0.65974194,1,1.0
2634,0.58776534,1,1.0
2635,0.5815544,1,0.0
2636,0.5765969,1,1.0
2637,0.573454,1,1.0
2638,0.0025409744,0,0.0
2639,0.5503956,1,0.0
2640,0.5080559,1,1.0
2641,0.57451457,1,1.0
2642,0.61834663,1,0.0
2643,0.5418451,1,0.0
2644,0.65802944,1,0.0
2645,0.028589929,0,0.0
2646,0.014132794,0,0.0
2647,0.08112511,0,0.0
2648,0.5631959,1,0.0
2649,0.0017417629,0,0.0
2650,0.017304748,0,0.0
2651,0.4002123,0,0.0
2652,0.85748047,1,1.0
2653,0.5060818,1,1.0
2654,0.533061,1,1.0
2655,0.81659013,1,1.0
2656,0.5791704,1,0.0
2657,0.004891325,0,0.0
2658,0.0004226418,0,0.0
2659,0.5312811,1,1.0
2660,0.58687097,1,1.0
2661,0.0054193917,0,0.0
2662,0.5875922,1,1.0
2663,0.044689104,0,0.0
2664,0.6261753,1,1.0
2665,0.6070701,1,0.0
2666,0.13736345,0,0.0
2667,0.58034533,1,0.0
2668,0.5692469,1,0.0
2669,0.5842445,1,1.0
2670,0.5477895,1,0.0
2671,0.04526017,0,0.0
2672,0.59214306,1,0.0
2673,0.5933483,1,1.0
2674,0.55340636,1,1.0
2675,0.5270493,1,1.0
2676,0.7998327,1,1.0
2677,0.50472844,1,1.0
2678,0.5707788,1,0.0
2679,0.0768032,0,0.0
2680,0.5695314,1,1.0
2681,0.5532704,1,1.0
2682,0.8244558,1,1.0
2683,0.46646872,0,1.0
2684,0.5553683,1,0.0
2685,0.5722748,1,1.0
2686,0.5797677,1,0.0
2687,0.5615135,1,1.0
2688,0.63552874,1,1.0
2689,0.82841206,1,1.0
2690,0.61683637,1,0.0
2691,0.0023000543,0,0.0
2692,0.96694094,1,1.0
2693,0.0038926015,0,0.0
2694,0.5417046,1,1.0
2695,0.0026383558,0,0.0
2696,0.5680268,1,1.0
2697,0.023591554,0,0.0
2698,0.5804441,1,0.0
2699,0.55632013,1,1.0
2700,0.52585477,1,0.0
2701,0.5764234,1,0.0
2702,0.9559039,1,1.0
2703,0.0040678284,0,0.0
2704,0.5398407,1,1.0
2705,0.5494343,1,0.0
2706,0.38225016,0,0.0
2707,0.6100301,1,1.0
2708,0.10217971,0,0.0
2709,0.11587354,0,1.0
2710,0.010124623,0,0.0
2711,0.96984136,1,1.0
2712,0.54858595,1,0.0
2713,0.07286098,0,0.0
2714,0.005700745,0,0.0
2715,0.5781364,1,0.0
2716,0.96713024,1,1.0
2717,0.17270361,0,1.0
2718,0.4630997,0,1.0
2719,0.57595515,1,1.0
2720,0.5776084,1,0.0
2721,0.0014012741,0,0.0
2722,0.8319087,1,1.0
2723,0.57780623,1,1.0
2724,0.8389641,1,0.0
2725,0.06383936,0,0.0
2726,0.9104172,1,1.0
2727,0.36137792,0,0.0
2728,0.53852904,1,0.0
2729,0.014700802,0,0.0
2730,0.5250689,1,1.0
2731,0.5674438,1,1.0
2732,0.8842412,1,0.0
2733,0.03259185,0,0.0
2734,0.6127008,1,1.0
2735,0.009785067,0,0.0
2736,0.014588747,0,0.0
2737,0.57229245,1,1.0
2738,0.8647007,1,1.0
2739,0.5013615,1,1.0
2740,0.9774574,1,1.0
2741,0.8453802,1,1.0
2742,0.5585749,1,0.0
2743,0.0128434,0,0.0
2744,0.0070956824,0,0.0
2745,0.0044084974,0,0.0
2746,0.004495782,0,0.0
2747,0.64254373,1,1.0
2748,0.5957932,1,1.0
2749,0.868615,1,0.0
2750,0.99091923,1,1.0
2751,0.007825194,0,0.0
2752,0.61396,1,0.0
2753,0.20132174,0,0.0
2754,0.5642913,1,0.0
2755,0.5457831,1,1.0
2756,0.9890837,1,1.0
2757,0.980698,1,1.0
2758,0.1849746,0,0.0
2759,0.76693,1,1.0
2760,0.57033044,1,1.0
2761,0.5384067,1,0.0
2762,0.0019376691,0,0.0
2763,0.556173,1,0.0
2764,0.5920451,1,1.0
2765,0.5130186,1,1.0
2766,0.04127691,0,0.0
2767,0.019545764,0,0.0
2768,0.047695205,0,0.0
2769,0.472786,0,1.0
2770,0.67898506,1,1.0
2771,0.49430278,0,1.0
2772,0.58839554,1,0.0
2773,0.55555874,1,0.0
2774,0.5980742,1,1.0
2775,0.04714496,0,0.0
2776,0.60712934,1,0.0
2777,0.55106103,1,1.0
2778,0.018130505,0,0.0
2779,0.7893111,1,1.0
2780,0.5726594,1,0.0
2781,0.009742543,0,0.0
2782,0.0035873111,0,0.0
2783,0.623722,1,0.0
2784,0.54087704,1,0.0
2785,0.5805691,1,0.0
2786,0.037393138,0,0.0
2787,0.00021242403,0,0.0
2788,0.8457748,1,0.0
2789,0.0051411646,0,0.0
2790,0.1479023,0,0.0
2791,0.40151313,0,0.0
2792,0.51287746,1,1.0
2793,0.6079181,1,0.0
2794,0.0049961577,0,0.0
2795,0.014507397,0,0.0
2796,0.63436943,1,1.0
2797,0.57535154,1,1.0
2798,0.9064361,1,1.0
2799,0.5390501,1,1.0
2800,0.005440075,0,0.0
2801,0.0065769483,0,0.0
2802,0.5562827,1,1.0
2803,0.55119985,1,1.0
2804,0.01230657,0,0.0
2805,0.84193367,1,0.0
2806,0.844923,1,1.0
2807,0.59223396,1,0.0
2808,0.5639518,1,1.0
2809,0.45891458,0,1.0
2810,0.80499065,1,1.0
2811,0.6580448,1,0.0
2812,0.61432046,1,1.0
2813,0.35392997,0,0.0
2814,0.35954833,0,0.0
2815,0.552372,1,1.0
2816,0.61800206,1,0.0
2817,0.5202316,1,1.0
2818,0.58106875,1,1.0
2819,0.6267049,1,0.0
2820,0.52035207,1,1.0
2821,0.57915306,1,1.0
2822,0.38007453,0,0.0
2823,0.5806037,1,0.0
2824,0.50344306,1,0.0
2825,0.3707005,0,1.0
2826,0.12567073,0,0.0
2827,0.011772677,0,0.0
2828,0.39662683,0,1.0
2829,0.58304715,1,1.0
2830,0.5701791,1,0.0
2831,0.8511658,1,1.0
2832,0.49222428,0,1.0
2833,0.43552688,0,1.0
2834,0.7498548,1,1.0
2835,0.5264328,1,0.0
2836,0.018073136,0,0.0
2837,0.5230482,1,0.0
2838,0.540093,1,0.0
2839,0.9438977,1,1.0
2840,0.5987683,1,0.0
2841,0.545721,1,1.0
2842,0.5977697,1,1.0
2843,0.60743934,1,0.0
2844,0.8709662,1,1.0
2845,0.0023723203,0,0.0
2846,2.4603416e-06,0,0.0
2847,0.51521367,1,1.0
2848,0.004039178,0,0.0
2849,0.5095218,1,1.0
2850,0.5010483,1,1.0
2851,0.6030856,1,1.0
