,user_id,movie_id,y_pred,gt
14356,21762,318,2.7436023,4.0
14357,9040,527,2.7393754,5.0
14358,52611,5388,2.7182376,4.0
14359,71925,69844,2.6962986,4.0
14360,239085,8368,2.7253542,5.0
14361,260721,527,2.7578206,5.0
14362,190578,5952,2.7233672,3.0
14363,2366,122920,2.7257707,2.0
14364,24166,33794,2.7009463,3.0
14365,69559,40815,2.705271,4.0
14366,240516,40815,2.7178001,4.5
14367,236019,457,2.725547,5.0
14368,65190,592,2.7449918,4.0
14369,206443,457,2.7233796,3.0
14370,225381,50,2.7449186,2.0
14371,41127,50,2.7314148,5.0
14372,112044,318,2.7502189,5.0
14373,166101,50,2.740574,4.0
14374,240157,19,2.735279,4.0
14375,248087,1303,2.734518,5.0
14376,17113,50,2.7296548,4.5
14377,21882,2028,2.7300525,4.0
14378,120378,780,2.714488,3.0
14379,148003,1214,2.7693725,5.0
14380,28471,4887,2.7011771,3.5
14381,112658,5952,2.7176566,2.0
14382,172631,1214,2.7711775,4.0
14383,243253,59315,2.708655,4.0
14384,234840,316,2.7222586,2.0
14385,195408,736,2.7167404,4.0
14386,39556,1214,2.7614245,4.0
14387,170794,5816,2.722112,4.0
14388,141895,1214,2.768925,5.0
14389,55158,7361,2.7590656,5.0
14390,72039,457,2.7135293,3.0
14391,78910,8368,2.7136152,3.0
14392,270213,593,2.738543,5.0
14393,4666,4896,2.7137923,3.5
14394,192313,1214,2.77262,4.0
14395,75963,5952,2.7149675,3.0
14396,157531,5952,2.7209454,3.0
14397,43695,45722,2.703897,2.0
14398,235394,88140,2.7003582,3.5
14399,261523,6365,2.7233448,3.5
14400,210855,85414,2.759655,5.0
14401,266720,5952,2.7289476,4.5
14402,216545,110,2.7234137,2.0
14403,135803,5944,2.7653368,3.0
14404,125321,54001,2.704882,3.0
14405,158239,296,2.8284147,4.5
14406,218259,104211,2.706215,3.5
14407,162844,457,2.7201843,5.0
14408,218839,2116,2.7576225,1.0
14409,61052,457,2.7127242,4.0
14410,91159,736,2.7091002,2.0
14411,205858,2959,2.758437,4.5
14412,87817,593,2.7251756,3.5
14413,121588,52328,2.7545094,4.5
14414,81811,2571,2.7157204,5.0
14415,213512,95510,2.7013836,3.0
14416,253222,5388,2.73294,3.0
14417,88843,4896,2.7199616,3.0
14418,18377,1198,2.7197952,4.0
14419,215929,527,2.7545378,4.5
14420,207854,1101,2.7273822,2.5
14421,28140,780,2.7077281,3.0
14422,19317,593,2.7201552,4.5
14423,41422,1,2.718336,4.0
14424,74346,1197,2.7186882,4.0
14425,251211,40815,2.718584,3.5
14426,74273,1198,2.723892,5.0
14427,79380,4896,2.719268,3.0
14428,145126,5388,2.7250178,2.0
14429,41278,7361,2.7580485,5.0
14430,250370,33794,2.7175243,4.0
14431,244562,457,2.7261732,3.5
14432,239753,457,2.7258208,4.0
14433,91424,141946,2.6765244,3.5
14434,268437,593,2.7384129,2.5
14435,164198,589,2.7223432,4.0
14436,187621,47,2.7353277,4.5
14437,223785,4993,2.7275016,4.0
14438,70047,316,2.7101812,3.5
14439,265292,47,2.74102,4.0
14440,74875,296,2.822305,5.0
14441,157370,5952,2.7209337,4.0
14442,99207,1377,2.7140524,4.5
14443,127917,593,2.7281144,5.0
14444,121751,4993,2.7200236,5.0
14445,255351,592,2.7589283,2.5
14446,202527,6539,2.7305267,3.5
14447,11136,780,2.706482,2.0
14448,259860,109487,2.7052805,5.0
14449,68076,1240,2.717589,3.0
14450,89258,135567,2.677976,2.0
14451,3841,50,2.7286823,5.0
14452,33472,47,2.7240305,4.0
14453,127597,2571,2.719076,4.5
14454,178671,7153,2.7217302,3.0
14455,262465,58559,2.7704394,5.0
14456,40721,527,2.741697,5.0
14457,150719,457,2.7192957,4.0
14458,5729,3578,2.7055721,5.0
14459,216882,457,2.7241447,3.0
14460,206316,1293,2.7487686,4.0
14461,142888,780,2.716138,1.5
14462,181104,47,2.7348502,3.0
14463,4932,40815,2.7005346,3.0
14464,217037,592,2.7561202,4.0
14465,38872,7153,2.7114844,4.0
14466,224166,344,2.732389,2.0
14467,184208,4306,2.7197812,5.0
14468,53502,79132,2.6927822,3.5
14469,255837,457,2.7269995,4.0
14470,148804,736,2.7133248,3.5
14471,89478,527,2.7452705,4.0
14472,182084,592,2.7535586,2.5
14473,99991,50,2.735729,4.0
14474,227918,2028,2.7451525,4.5
14475,102105,318,2.7494905,4.0
14476,93489,592,2.7470658,4.0
14477,85183,2028,2.7346916,3.5
14478,140405,4993,2.7213907,3.0
14479,165842,527,2.7508671,5.0
14480,212883,2028,2.7440505,4.0
14481,115776,527,2.7471979,4.0
14482,170794,40815,2.7126904,4.0
14483,32941,33794,2.7015893,3.5
14484,262634,1,2.7345483,3.5
14485,14425,1198,2.7195058,4.0
14486,33423,79132,2.6913106,4.5
14487,223455,4993,2.7274773,5.0
14488,179838,54001,2.7088773,3.0
14489,2547,592,2.7404008,3.0
14490,5829,11,2.713626,2.5
14491,249944,8360,2.7216003,3.5
14492,61841,47,2.7261095,1.0
14493,174296,329,2.7723224,3.0
14494,131632,316,2.7146947,2.0
14495,143127,296,2.827307,4.5
14496,49347,69524,2.6950464,4.0
14497,10023,4306,2.7070155,2.0
14498,32639,1214,2.7609177,4.5
14499,170210,4306,2.7187555,3.0
14500,19317,318,2.7434232,5.0
14501,214342,344,2.731669,3.5
14502,96274,593,2.7257953,5.0
14503,98415,296,2.8240302,4.0
14504,66502,527,2.7435865,3.5
14505,61675,344,2.7204802,1.5
14506,135835,59315,2.7007828,4.5
14507,17113,318,2.7432616,5.0
14508,64537,19,2.7224083,1.5
14509,159619,4967,2.7316892,3.0
14510,40829,135567,2.6744266,3.5
14511,134084,318,2.7518342,5.0
14512,42558,2959,2.7464688,4.5
14513,29200,2565,2.7482758,4.0
14514,181107,457,2.7215228,3.0
14515,228827,457,2.72502,3.0
14516,137377,103137,2.7079062,3.0
14517,89508,592,2.746774,4.0
14518,253222,589,2.7288675,4.0
14519,248764,19,2.73591,2.0
14520,213341,3114,2.7265677,4.0
14521,164136,7153,2.720665,4.5
14522,115776,457,2.7167346,3.0
14523,107674,356,2.7374663,4.0
14524,153270,552,2.7141573,4.0
14525,204702,32,2.7755568,4.0
14526,148173,344,2.7268195,3.0
14527,246016,7153,2.7266657,5.0
14528,89448,5952,2.7159557,4.5
14529,202854,6537,2.7168925,4.5
14530,170571,110,2.7200444,4.0
14531,52246,1377,2.7106106,3.0
14532,128720,527,2.7481465,4.0
14533,69188,110,2.7126143,4.0
14534,269037,5952,2.7291174,2.0
14535,187002,50,2.7421057,4.5
14536,214494,4896,2.7291703,4.0
14537,4570,592,2.7405488,3.0
14538,201725,780,2.72045,4.0
14539,12177,1214,2.759418,2.5
14540,74722,4993,2.716577,5.0
14541,228669,457,2.7250085,4.0
14542,145307,457,2.718899,3.0
14543,209475,296,2.8321695,5.0
14544,89258,736,2.7089608,3.5
14545,49309,527,2.7423265,4.0
14546,129394,95,2.7144716,3.0
14547,40207,1303,2.7192829,4.0
14548,9488,110,2.7082388,5.0
14549,268146,316,2.7246995,4.0
14550,197296,3114,2.7253919,3.5
14551,207442,45928,2.7230554,2.5
14552,62418,8368,2.7124066,4.0
14553,227114,780,2.7223105,1.0
14554,4387,552,2.7032459,3.5
14555,18889,296,2.8182018,4.0
14556,186411,141,2.7267377,3.0
14557,88895,5349,2.742721,0.5
14558,57566,780,2.7098846,4.0
14559,90359,95,2.7116108,3.0
14560,32773,5388,2.7167838,4.5
14561,196061,32,2.7749236,4.0
14562,155197,91529,2.6938317,5.0
14563,46557,527,2.7421248,4.0
14564,101223,86655,2.7489166,3.0
14565,147573,32,2.77137,3.5
14566,235670,260,2.7464118,5.0
14567,168672,2571,2.7220862,4.0
14568,199282,33794,2.7137802,0.5
14569,17713,4887,2.7003887,3.0
14570,148698,296,2.8277154,5.0
14571,150304,58559,2.7622192,5.0
14572,240940,50,2.7460587,3.0
14573,94016,5952,2.7162905,4.5
14574,46964,4993,2.7145426,3.5
14575,270769,19,2.7375226,1.0
14576,207093,50,2.7435782,4.0
14577,266720,2959,2.7628973,3.0
14578,134212,6539,2.72552,0.5
14579,180878,592,2.7534702,4.0
14580,89448,7153,2.7151911,4.5
14581,149881,318,2.752992,5.0
14582,188299,2959,2.75715,4.0
14583,40207,52722,2.7276447,1.0
14584,133701,736,2.712218,3.0
14585,200072,1214,2.7731886,4.0
14586,193348,2959,2.75752,4.5
14587,141755,79132,2.69925,4.0
14588,92578,40815,2.706958,4.0
14589,136729,58559,2.7612243,4.5
14590,252022,5944,2.773854,3.0
14591,126998,110,2.716851,4.0
14592,32320,50,2.7307694,4.0
14593,58796,3578,2.7094612,4.0
14594,8977,6365,2.7048361,3.0
14595,231166,33794,2.716117,4.0
14596,101238,33794,2.7065947,4.0
14597,118494,33794,2.7078595,4.0
14598,215929,780,2.7214909,5.0
14599,235502,329,2.776808,4.0
14600,233740,736,2.7195497,3.0
14601,99753,552,2.710235,3.0
14602,213721,296,2.8324807,4.5
14603,49309,2565,2.7497494,2.5
14604,25988,5388,2.7162864,3.5
14605,81891,110,2.713545,3.5
14606,95975,7153,2.7156696,4.0
14607,243331,68358,2.7605379,3.5
14608,204646,2959,2.758348,4.0
14609,167947,32,2.7728631,4.0
14610,220360,47,2.7377272,4.0
14611,16783,1214,2.7597556,4.0
14612,226152,110,2.7241178,2.0
14613,59428,110,2.711899,1.0
14614,112883,2028,2.7367218,4.0
14615,203031,316,2.7199273,5.0
14616,24762,457,2.7100644,5.0
14617,134399,457,2.7180996,4.5
14618,58500,1197,2.717527,4.5
14619,248205,50,2.746591,4.5
14620,162844,592,2.7521486,5.0
14621,129436,318,2.7514937,5.0
14622,45478,5952,2.7127333,5.0
14623,9788,318,2.742725,5.0
14624,106061,1240,2.7203727,2.0
14625,215418,1198,2.734236,5.0
14626,161539,457,2.7200887,4.0
14627,94138,52722,2.7315972,2.0
14628,45026,2028,2.7317486,4.0
14629,104760,736,2.7100968,3.0
14630,197907,50,2.742905,5.0
14631,69559,45722,2.7057924,4.0
14632,220620,296,2.8329864,5.0
14633,57416,109374,2.6917336,2.5
14634,255338,296,2.8355308,5.0
14635,13839,3110,2.7290366,4.0
14636,203160,1027,2.7244234,4.0
14637,66233,4896,2.7183046,5.0
14638,241425,457,2.7259433,4.0
14639,178121,1214,2.7715797,2.5
14640,192951,2959,2.7574909,4.0
14641,130675,4993,2.7206776,4.5
14642,229,1303,2.716353,5.0
14643,266983,780,2.7252326,3.0
14644,142888,33794,2.7096472,3.5
14645,69255,592,2.7452896,3.0
14646,5662,52328,2.7460134,1.5
14647,81254,527,2.7446678,4.0
14648,187238,8368,2.7215545,4.5
14649,257447,5952,2.728268,4.0
14650,17429,2028,2.729726,3.5
14651,181509,32,2.7738569,4.0
14652,217251,589,2.7262313,4.0
14653,109904,296,2.8248723,5.0
14654,196308,7153,2.7230227,3.0
14655,64732,457,2.7129939,3.5
14656,59501,5388,2.7187426,3.5
14657,128644,318,2.7514355,3.0
14658,146185,592,2.7509277,2.0
14659,168358,7153,2.7209744,4.5
14660,38382,3578,2.7079651,4.0
14661,235871,589,2.7275958,4.0
14662,164721,1214,2.7705977,5.0
14663,155197,7153,2.7200098,5.0
14664,198458,1214,2.7730703,4.5
14665,138191,40815,2.710301,4.0
14666,82193,2762,2.7589037,3.5
14667,96714,50,2.7354887,4.5
14668,182617,457,2.7216334,4.5
14669,77872,69844,2.6967344,3.0
14670,151252,32,2.7716396,3.5
14671,248975,593,2.7369864,4.5
14672,33507,2762,2.7553356,3.5
14673,212919,780,2.7212703,5.0
14674,263596,344,2.7352786,3.0
14675,89727,593,2.7253156,3.0
14676,265200,4683,2.7273433,2.0
14677,194163,5388,2.7286117,4.0
14678,9379,7153,2.7093232,5.0
14679,155948,99114,2.7146437,4.0
14680,243443,2571,2.727566,5.0
14681,1069,527,2.7387912,4.0
14682,112541,47,2.7298253,5.0
14683,187574,592,2.753961,4.0
14684,262617,32,2.7798011,4.5
14685,93200,7781,2.7314484,3.5
14686,52250,296,2.8206468,4.0
14687,78505,47,2.7273307,3.5
14688,150062,7153,2.7196333,4.5
14689,111776,52328,2.7537904,4.0
14690,118220,593,2.7274036,4.5
14691,7983,1377,2.7073667,2.0
14692,71071,736,2.707628,3.0
14693,212608,45722,2.7162764,3.5
14694,213512,7153,2.7242837,5.0
14695,86720,527,2.7450683,4.5
14696,109266,457,2.7162576,3.0
14697,264730,457,2.7276514,4.5
14698,130654,4306,2.7158563,4.0
14699,243399,316,2.7228858,3.0
14700,71876,50,2.7336683,4.0
14701,146185,2959,2.7540636,3.0
14702,90109,780,2.7122698,3.0
14703,78443,457,2.7139986,4.0
14704,36799,8368,2.710529,4.0
14705,246455,527,2.7567751,4.5
14706,218585,552,2.718944,1.5
14707,71120,4993,2.7163131,5.0
14708,132835,47,2.7313125,4.0
14709,29731,2959,2.745529,2.0
14710,51361,527,2.742477,5.0
14711,151970,2571,2.7208622,4.5
14712,80835,4993,2.717025,3.0
14713,90077,33794,2.705777,4.5
14714,243443,5952,2.7272418,3.0
14715,249182,33794,2.7174373,3.5
14716,141890,552,2.7133234,3.5
14717,60400,296,2.821244,5.0
14718,265669,81591,2.7242723,5.0
14719,152304,2571,2.7208867,5.0
14720,188472,2028,2.7422614,5.0
14721,194908,47,2.7358618,4.0
14722,174414,4226,2.7636437,4.5
14723,119951,53125,2.7084339,3.5
14724,158725,592,2.7518468,3.0
14725,138420,3578,2.7152967,3.0
14726,40207,8360,2.706229,3.0
14727,201128,32,2.7752948,4.0
14728,164198,260,2.7411737,2.0
14729,21363,260,2.7307055,5.0
14730,94802,54001,2.7026453,4.0
14731,149331,592,2.7511582,4.0
14732,121751,296,2.8257403,4.0
14733,62418,53125,2.7042172,3.0
14734,57566,457,2.7124686,5.0
14735,72039,344,2.7212398,4.0
14736,144525,316,2.7156396,3.5
14737,218483,592,2.7562263,3.5
14738,227490,60069,2.712587,3.0
14739,14899,593,2.7198315,4.0
14740,200766,5816,2.7243085,4.0
14741,246321,318,2.7600598,4.0
14742,206263,527,2.7538295,4.5
14743,270564,7153,2.7284648,3.5
14744,170571,527,2.7512136,3.0
14745,215425,99813,2.6935596,4.0
14746,57453,58559,2.7554142,4.0
14747,35110,457,2.7108228,3.5
14748,61675,318,2.7465274,5.0
14749,163826,527,2.7507193,4.0
14750,142468,736,2.7128606,4.0
14751,199751,527,2.7533522,5.0
14752,267719,316,2.7246683,5.0
14753,26294,592,2.742141,4.0
14754,186905,457,2.7219477,3.5
14755,202527,4993,2.7259436,4.0
14756,13266,59315,2.6917999,3.0
14757,253610,527,2.7572994,4.0
14758,13266,2959,2.744322,4.0
14759,209307,8368,2.723172,4.0
14760,16748,457,2.7094772,5.0
14761,208773,527,2.7540133,4.0
14762,35744,1198,2.7210681,3.5
14763,52942,1214,2.7624056,4.0
14764,55478,1214,2.7625916,5.0
14765,215297,318,2.7577863,4.0
14766,53215,527,2.7426128,4.0
14767,165655,5952,2.7215407,5.0
14768,192565,78499,2.7061195,5.0
14769,1652,780,2.705787,3.0
14770,130353,110,2.7170968,5.0
14771,41589,53125,2.7026908,3.5
14772,31554,318,2.74432,5.0
14773,122587,32,2.7695386,4.0
14774,264989,52328,2.7650192,4.5
14775,164532,47,2.7336354,4.5
14776,39750,1,2.7182136,4.0
14777,44012,527,2.7419384,5.0
14778,241715,110,2.7252584,5.0
14779,27252,1214,2.7605228,5.0
14780,102034,5952,2.7168782,4.0
14781,198516,47,2.7361262,4.5
14782,29200,1197,2.7153797,3.5
14783,109327,457,2.716262,4.0
14784,167720,344,2.7282522,2.5
14785,120378,736,2.7112415,3.0
14786,214494,2959,2.7590697,4.5
14787,76472,5952,2.7150047,1.5
14788,210144,7153,2.7240367,3.0
14789,263045,5388,2.73366,1.0
14790,232024,4306,2.7232857,4.0
14791,212301,3578,2.7207115,5.0
14792,215197,1198,2.73422,4.0
14793,99381,8360,2.7105658,3.0
14794,12672,4887,2.7000191,5.0
14795,61488,457,2.7127562,4.0
14796,106663,1,2.7231174,4.0
14797,51290,318,2.7457664,3.5
14798,17381,457,2.7095234,4.0
14799,83888,59315,2.6969755,4.5
14800,17711,91529,2.6837554,5.0
14801,240208,134853,2.714936,5.0
14802,93714,592,2.7470822,4.0
14803,146183,3654,2.7317564,2.0
14804,43007,4745,2.7233155,3.5
14805,194163,110,2.7217734,3.5
14806,44175,59315,2.694065,4.0
14807,229278,457,2.725053,5.0
14808,104039,4887,2.7067153,1.5
14809,248757,457,2.7264807,4.0
14810,145711,1,2.725979,5.0
14811,168672,5816,2.7219565,1.0
14812,13426,110,2.7085276,4.5
14813,204279,59315,2.7057989,3.0
14814,20392,593,2.7202342,5.0
14815,239775,102445,2.6959312,4.0
14816,151215,592,2.7512963,2.5
14817,183390,780,2.7191062,2.0
14818,56059,59315,2.694936,1.0
14819,68020,50,2.7333858,4.0
14820,267627,4226,2.7704751,4.5
14821,88571,1197,2.7197309,4.0
14822,265354,318,2.7614548,5.0
14823,28323,4993,2.7131765,4.0
14824,168111,1240,2.7249203,4.0
14825,261208,40815,2.7193167,3.0
14826,57594,2571,2.7139456,5.0
14827,162054,7153,2.7205124,4.5
14828,62962,1889,2.719563,3.5
14829,75580,32,2.7660937,4.0
14830,146120,4306,2.71699,4.0
14831,225133,50,2.7449002,1.5
14832,209561,32,2.7759128,4.5
14833,118638,2728,2.7311673,5.0
14834,120152,110,2.7163494,5.0
14835,46964,4306,2.709723,3.0
14836,60838,527,2.7431715,4.0
14837,52611,318,2.7458632,5.0
14838,33940,4993,2.7135882,3.5
14839,2476,33794,2.6993568,3.0
14840,45687,1027,2.7128825,3.0
14841,93990,4993,2.7179892,4.0
14842,126203,1198,2.7276976,5.0
14843,6812,99813,2.6782708,4.0
14844,140560,589,2.7206106,4.0
14845,49710,54001,2.6993406,3.0
14846,7490,1,2.7158492,4.0
14847,107127,110,2.7153947,3.5
14848,221640,780,2.7219095,1.5
14849,258804,53121,2.738514,2.5
14850,178278,110,2.7206092,3.0
14851,178671,4896,2.7265449,1.5
14852,54852,1214,2.7625456,4.0
14853,49089,110,2.711141,4.0
14854,100806,32,2.7679424,4.5
14855,47794,316,2.7085502,3.0
14856,192164,33794,2.7132585,5.0
14857,141890,329,2.7699475,3.0
14858,242831,527,2.7565095,3.5
14859,101606,780,2.7131124,2.5
14860,143177,780,2.716159,1.0
14861,83262,1198,2.7245507,5.0
14862,162425,5952,2.721304,2.5
14863,172359,54001,2.7083292,3.0
14864,11335,60069,2.6967454,5.0
14865,185637,593,2.7323446,5.0
14866,16311,5952,2.7105956,4.5
14867,210792,7361,2.7704718,4.5
14868,174070,527,2.75147,3.0
14869,220607,344,2.7321281,2.0
14870,204279,54001,2.7106686,3.0
14871,175914,5952,2.7222927,4.0
14872,159550,110,2.7192366,5.0
14873,94351,316,2.7119625,1.0
14874,66867,1214,2.7634263,5.0
14875,191827,6539,2.7297423,3.0
14876,83888,4993,2.7172487,5.0
14877,108488,5952,2.7173512,4.0
14878,157592,344,2.72751,3.5
14879,152304,2762,2.7640421,5.0
14880,207789,527,2.7539413,3.5
14881,254022,6539,2.7343006,4.0
14882,164019,7361,2.7670438,4.0
14883,128291,7153,2.7180378,3.5
14884,27328,68954,2.6971228,5.0
14885,113967,2565,2.7544882,4.0
14886,206857,1293,2.7488081,4.0
14887,144187,1214,2.7690928,5.0
14888,32637,110,2.7099354,3.5
14889,77736,5816,2.715292,3.5
14890,251409,5349,2.7546315,2.5
14891,115865,2565,2.7546272,5.0
14892,89980,40815,2.7067678,3.0
14893,40737,527,2.7416983,3.0
14894,98205,316,2.7122447,4.0
14895,39351,296,2.8197014,2.0
14896,165694,102125,2.6935484,4.0
14897,56973,260,2.7333155,4.0
14898,73339,296,2.8221924,3.0
14899,118118,3578,2.7138088,2.0
14900,29844,5952,2.7115874,4.0
14901,77004,7153,2.7142792,4.5
14902,12837,318,2.7429483,4.0
14903,172359,4896,2.7260823,4.0
14904,194908,260,2.7434244,5.0
14905,264730,19,2.73708,4.0
14906,132687,736,2.7121437,2.0
14907,45026,4993,2.7144008,5.0
14908,16748,50,2.729628,4.0
14909,11395,318,2.7428427,4.0
14910,74103,296,2.8222485,4.0
14911,172048,592,2.752823,4.0
14912,222288,40815,2.7164643,4.0
14913,98787,592,2.747454,5.0
14914,17254,6537,2.7032902,1.0
14915,149712,344,2.7269323,4.0
14916,118105,6595,2.70782,0.5
14917,96874,68358,2.7498043,3.5
14918,212079,7153,2.7241786,3.5
14919,17113,1,2.7165544,4.5
14920,212301,1240,2.728159,5.0
14921,99207,6539,2.7229545,3.5
14922,98326,33794,2.7063813,4.0
14923,182847,7153,2.7220361,3.5
14924,173766,89837,2.7353017,1.5
14925,252117,316,2.7235248,2.0
14926,51256,318,2.745764,5.0
14927,125668,1214,2.7677357,2.5
14928,128273,592,2.749615,3.5
14929,95975,58559,2.7582376,4.0
14930,196688,32,2.7749693,4.0
14931,193311,3114,2.7250998,2.0
14932,47183,33794,2.7026331,4.5
14933,154080,1889,2.7262409,4.0
14934,61948,7153,2.7131758,4.5
14935,79515,5952,2.7152276,3.0
14936,2216,47,2.7217398,4.5
14937,121435,527,2.7476125,4.5
14938,135900,5388,2.7243416,2.0
14939,174296,5944,2.7681577,4.0
14940,39383,318,2.7448938,5.0
14941,33174,47,2.7240086,4.5
14942,20227,592,2.7416964,3.0
14943,39250,5952,2.7122767,4.5
14944,71120,4306,2.7114933,4.0
14945,57929,79132,2.6931067,3.5
14946,200159,527,2.753382,4.5
14947,89765,61160,2.7559013,0.5
14948,192452,329,2.773653,4.0
14949,190578,2959,2.757317,4.5
14950,92492,50,2.7351792,5.0
14951,199487,337,2.7717583,4.0
14952,104461,32,2.7682102,4.0
14953,88602,1198,2.724942,5.0
14954,21172,91529,2.684009,5.0
14955,259034,318,2.7609916,5.0
14956,2127,780,2.7058218,5.0
14957,205482,552,2.7179837,3.0
14958,204792,110,2.7225523,5.0
14959,105060,53125,2.7073424,4.0
14960,194382,110,2.7217894,5.0
14961,186905,316,2.7187455,4.0
14962,163753,47,2.7335784,4.0
14963,61018,593,2.7232115,4.0
14964,228748,47,2.7383418,4.5
14965,247531,318,2.7601485,4.5
14966,39396,3578,2.7080395,4.0
14967,204961,47,2.7365985,2.0
14968,26138,2565,2.7480514,4.0
14969,50899,296,2.8205478,4.5
14970,199056,736,2.7170076,3.0
14971,266130,8132,2.7206786,3.0
14972,71111,1214,2.7637372,4.5
14973,61675,4887,2.7036104,3.0
14974,132551,296,2.826532,4.0
14975,78458,4226,2.7566113,4.0
14976,202779,50,2.743262,4.0
14977,46964,2571,2.7131665,5.0
14978,79424,3114,2.7167532,4.0
14979,90876,19,2.7243385,3.0
14980,116464,7153,2.7171712,4.0
14981,231124,1198,2.735387,4.0
14982,97308,1,2.722432,5.0
14983,234230,1198,2.7356148,3.0
14984,41941,316,2.7081213,2.0
14985,163944,647,2.7380285,4.0
14986,192840,1198,2.7325814,4.0
14987,66016,69844,2.6958656,5.0
14988,69088,1214,2.763589,4.0
14989,246055,32,2.7785873,4.0
14990,25474,592,2.742081,4.0
14991,217531,316,2.72099,3.0
14992,224093,1197,2.7296631,3.0
14993,16783,457,2.7094798,3.5
14994,145302,47,2.7322261,5.0
14995,43993,2959,2.7465742,2.0
14996,99381,5952,2.7166836,4.5
14997,133854,32,2.7703645,3.5
14998,3672,457,2.7085187,3.5
14999,105851,79132,2.6966188,5.0
15000,208022,593,2.7339852,5.0
15001,160153,593,2.7304769,3.0
15002,267772,457,2.7278743,3.0
15003,213629,7361,2.7706797,5.0
15004,81074,457,2.7141914,5.0
15005,249496,1214,2.776811,2.0
15006,115764,329,2.7680328,2.5
15007,36677,1293,2.736336,4.0
15008,80372,318,2.7478979,5.0
15009,43695,5952,2.7126026,4.0
15010,83312,492,2.7214334,4.0
15011,18549,50,2.7297602,5.0
15012,108177,5816,2.7175229,3.5
15013,58375,1303,2.7206144,4.0
15014,9788,527,2.7394302,5.0
15015,212883,4887,2.7146924,3.0
15016,206945,5388,2.7295485,4.5
15017,9060,344,2.7166243,3.0
15018,109491,260,2.7371643,3.0
15019,179792,141,2.7262528,3.0
15020,152227,1,2.7264566,5.0
15021,146752,318,2.7527626,4.5
15022,164532,593,2.7307978,5.0
15023,80862,3578,2.7110784,5.0
15024,87342,527,2.7451138,4.5
15025,127466,6365,2.71352,4.5
15026,59501,593,2.7231002,4.5
15027,139604,50,2.738632,4.0
15028,121359,98030,2.6889422,3.5
15029,179685,296,2.8299863,3.0
15030,75396,4745,2.7256892,3.0
15031,59906,19,2.7220688,3.5
15032,65876,33794,2.704003,5.0
15033,74587,780,2.7111323,1.0
15034,245022,316,2.7230048,4.0
15035,41195,5388,2.7174008,4.0
15036,239753,47,2.7391484,4.0
15037,18542,593,2.7200985,4.5
15038,222968,7153,2.7249765,4.5
15039,125485,593,2.727936,5.0
15040,178185,1198,2.7315073,3.0
15041,131632,1214,2.7681727,4.0
15042,81423,50,2.734368,5.0
15043,214775,110,2.723284,4.5
15044,229119,32,2.7773461,3.5
15045,108420,296,2.8247635,5.0
15046,99427,47,2.7288642,3.0
15047,159591,4896,2.7251465,3.5
15048,115952,5952,2.7178981,3.5
15049,45897,7153,2.7119994,1.0
15050,58375,2116,2.7458625,3.0
15051,55478,50,2.7324667,4.0
15052,115720,457,2.7167306,4.0
15053,171950,50,2.7410026,5.0
15054,250145,7153,2.7269683,5.0
15055,79379,4896,2.719268,3.5
15056,86477,54001,2.7020352,3.5
15057,227649,4993,2.7277849,5.0
15058,155495,592,2.75161,1.0
15059,113771,6539,2.724022,5.0
15060,12895,50,2.7293458,5.0
15061,46557,318,2.7454195,5.0
15062,62685,592,2.7448082,3.0
15063,125618,492,2.7245338,3.0
15064,26590,5952,2.711349,5.0
15065,240439,110,2.725165,4.0
15066,2366,115713,2.6973066,3.0
15067,65728,457,2.7130668,3.0
15068,20884,4306,2.7078116,3.5
15069,61948,6539,2.720224,4.5
15070,204279,45722,2.7156658,3.0
15071,108464,457,2.716199,5.0
15072,240516,7361,2.7726502,4.5
15073,50057,33794,2.702844,4.5
15074,185637,50,2.7420056,5.0
15075,200169,316,2.7197175,3.5
15076,102105,50,2.7358837,3.0
15077,12724,47,2.7225099,4.5
15078,145748,110,2.7182252,4.0
15079,84,6539,2.71569,4.5
15080,229879,99114,2.720062,4.5
15081,124633,1293,2.742782,3.0
15082,173766,736,2.7151542,2.0
15083,134810,344,2.7258403,3.5
15084,57929,33794,2.7034206,3.5
15085,80342,1214,2.7644138,4.0
15086,86087,3114,2.7172415,5.0
15087,133822,95,2.714796,2.0
15088,220106,457,2.724381,4.5
15089,187866,316,2.718816,3.0
15090,22604,337,2.7587948,3.5
15091,128960,110,2.7169948,4.5
15092,216527,102125,2.697274,4.0
15093,204050,3578,2.7201066,2.5
15094,144808,592,2.7508268,3.0
15095,224632,780,2.7221286,3.0
15096,184562,141,2.7266023,2.5
15097,33940,54001,2.6981847,4.0
15098,206443,316,2.7201774,2.0
15099,113139,780,2.7139575,4.5
15100,122562,95,2.713971,2.0
15101,14690,1214,2.7596023,3.5
15102,250058,457,2.726576,5.0
15103,17632,27660,2.7036278,3.5
15104,229696,5952,2.7262342,5.0
15105,208844,50,2.7437065,4.5
15106,173768,47,2.7343125,3.0
15107,86545,5816,2.7159374,3.5
15108,235871,1197,2.7305262,3.0
15109,153270,141,2.724309,4.5
15110,225269,1214,2.7750351,5.0
15111,191249,344,2.7299764,1.0
15112,109128,6664,2.7157576,3.0
15113,178671,58627,2.7239852,1.0
15114,239141,60069,2.713441,3.0
15115,68722,296,2.821854,5.0
15116,4091,736,2.702719,4.0
15117,134480,5816,2.7194505,5.0
15118,258945,2565,2.7651134,3.0
15119,72504,593,2.7240531,4.0
